"","gene","logFC","AveExpr","t","P.Value","adj.P.Val","seq","gene_len","blast","diamond","interpro","anno","length","b.status.final","cov.04v13","b.status","b.status.asn","b.status.kmer"
"127","g5831",4.1729067494802,5.3469391908811,12.8767421765153,1.0239824242534e-12,1.50573903542883e-10,"scaffold_125",2087,NA,NA,NA,"N",964565,"A",-0.488307443994731,"A","A","A"
"128","g20018",6.15605905657441,4.0163499984528,12.8748115607204,1.02797267339533e-12,1.50573903542883e-10,"scaffold_894",643,"TCPA_DROME","A0A2J7QHG0","TCP-1/cpn60 chaperonin family","Y",31517,"A",0.104964270439442,"A","A","A"
"129","g9061",5.11866504641537,-3.07378944834512,12.858468541096,1.05586003576762e-12,1.53459843493078e-10,"scaffold_848",1328,NA,NA,"Predicted AAA-ATPase","Y",36415,"B1",1.38857690730129,"B.strict","A","B"
"130","g13334",13.8425199266772,1.89168826411449,12.8585292058809,1.10026043632391e-12,1.58682945543361e-10,"scaffold_15",778,NA,NA,NA,"N",2222211,"A",-0.381851299844664,"A","A","A"
"131","g23187",12.4454073040917,2.15773041029214,12.8229714939467,1.15336970446667e-12,1.64307905752008e-10,"scaffold_508",1561,NA,"J9LF51","Major royal jelly protein","Y",217096,"A",-0.0930327064377238,"A","A","A"
"132","g17850",13.2860946077971,1.60964911171546,12.8255523315025,1.15678935192624e-12,1.64307905752008e-10,"scaffold_459",314,NA,NA,NA,"N",256154,"A",-0.553134825976144,"A","A","A"
"133","g22535",14.6372378468134,2.66535459634069,12.819137465052,1.1844607034029e-12,1.66973336301511e-10,"scaffold_551",653,NA,NA,NA,"N",189885,"A",0.440245059540165,"A","A","A"
"134","g3682",12.3740688514159,1.51473017426199,12.7943801516331,1.20934613901079e-12,1.69209184778458e-10,"scaffold_269",1604,NA,NA,NA,"N",511711,"A",-0.171085385446641,"A","A","A"
"135","g7597",7.76595789375038,-1.95441431840132,12.6879199635874,1.41063749862535e-12,1.9591142564242e-10,"scaffold_16",564,NA,NA,NA,"N",2210925,"A",0.0243750155301392,"A","A","A"
"136","g18825",12.909951059939,2.25889303275518,12.6913130139972,1.44524345330779e-12,1.99039405476588e-10,"scaffold_487",1451,NA,NA,NA,"N",235864,"A",0.254888725127502,"A","A","A"
"137","g6549",9.54337214032941,-1.3088117738649,12.6737179078334,1.45439215693064e-12,1.99039405476588e-10,"scaffold_52",478,NA,NA,NA,"N",1435599,"A",-0.134785747536566,"A","A","A"
"138","g22831",8.74233757298614,6.40250329954529,12.6496764880239,1.50949894132505e-12,2.05084026455822e-10,"scaffold_318",5102,"UPP2_MOUSE","A0A2J7QZT7","Phosphorylase superfamily","Y",416567,"A",0.351653170567884,"A","A","A"
"139","g16031",12.1644564680889,2.05704140693313,12.6070094662419,1.65666755097302e-12,2.23459423835922e-10,"scaffold_225",1229,NA,NA,NA,"N",632046,"A",-0.350678416794077,"A","A","A"
"140","g13545",12.1976987117494,0.538119635347491,12.571069284171,1.76151634265795e-12,2.35904785060671e-10,"scaffold_565",389,NA,NA,NA,"N",179884,"A",-0.0244388575001712,"A","A","A"
"141","g14358",8.97602675764053,6.13082540473547,12.5219194808806,1.87721313976769e-12,2.49616093315634e-10,"scaffold_24",720,"TBA_XENLA","A0A3B4WHU7","Tubulin/FtsZ family, GTPase domain","Y",1928806,"A",-0.0748349104953836,"A","A","A"
"142","g7355",7.85286772230686,4.18653251347493,12.4893851653391,1.97685112339187e-12,2.60470551917403e-10,"scaffold_149",1817,"KLH10_HUMAN","E0VNX1","BTB And C-terminal Kelch,BTB/POZ domain,Kelch motif","Y",892767,"A",-0.0260733349111462,"A","A","A"
"143","g15681",12.880117063714,0.905863315527248,12.5039382846926,1.98662802945163e-12,2.60470551917403e-10,"scaffold_600",473,NA,NA,NA,"N",144795,"A",0.058927894210316,"A","A","A"
"144","g19515",13.1004340573928,1.49673187391838,12.4864844193253,2.05082668744275e-12,2.66923194746255e-10,"scaffold_7",446,NA,NA,NA,"N",2872801,"A",0.125011332074952,"A","A","A"
"145","g22379",13.3800882511643,1.79981278631305,12.4827561183985,2.0692215964613e-12,2.66923194746255e-10,"scaffold_30",623,NA,NA,NA,"N",1716177,"A",0.161127752013323,"A","A","A"
"146","g16812",2.90498000626348,3.4070706989565,12.4579390872414,2.07855279924014e-12,2.66923194746255e-10,"scaffold_8",3128,NA,"A0A482WK43","Thrombospondin type 1 domain","Y",2847527,"A",0.12592923041673,"A","A","A"
"147","g1128",4.13826548101575,5.11022361243524,12.4175887938192,2.22738738721482e-12,2.81159907948905e-10,"scaffold_605",2789,NA,"A0A2J7PQL3","RhoGEF domain","Y",140797,"A",-2.17625348427945,"A","A","A"
"148","g3406",9.22816710549304,1.54794522887615,12.4215244619826,2.23141259578893e-12,2.81159907948905e-10,"scaffold_84",407,NA,NA,NA,"N",1218258,"A",0.187609070652453,"A","A","A"
"149","g10223",12.7532469105149,1.05983058940442,12.4346490716889,2.23440323667325e-12,2.81159907948905e-10,"scaffold_72",611,NA,NA,NA,"N",1284286,"A",0.153484647809745,"A","A","A"
"150","g275",12.93497670403,1.17423490918968,12.4215473362571,2.28888291906744e-12,2.86095105663969e-10,"scaffold_137",443,NA,NA,NA,"N",931543,"A",0.0607697177248368,"A","A","A"
"151","g13511",2.74601873940523,6.23140168964779,12.39658776444,2.30911601997576e-12,2.86712690453811e-10,"scaffold_266",878,"TM189_HUMAN","A0A2J7Q1N1","B domain of TMEM189, localisation domain","Y",513539,"A",-0.0200443239330516,"A","A","A"
"152","g16506",14.0553691011441,1.7118200300029,12.408877484845,2.36386744215984e-12,2.91579938638518e-10,"scaffold_25",998,NA,NA,NA,"N",1916934,"A",0.236780893783439,"A","A","A"
"153","g20437",13.6699489906313,1.54834030785431,12.4011784207682,2.3864950763694e-12,2.9244703390098e-10,"scaffold_585",1811,NA,NA,NA,"N",154826,"A",0.352016619142762,"A","A","A"
"154","g21963",12.0619970669876,0.968418296208019,12.3816438784642,2.43331204571918e-12,2.96247841202525e-10,"scaffold_22",353,NA,NA,NA,"N",1994893,"A",-0.0831630849906746,"A","A","A"
"155","g5309",6.2820707833253,-3.11507585971246,12.3441804803787,2.52911244559787e-12,3.04279494955334e-10,"scaffold_1578",398,NA,NA,NA,"N",11811,"B2",0.2228978,"B.loose","A","A"
"156","g22847",12.4263913952387,0.791186116253098,12.3603654469621,2.53174042418433e-12,3.04279494955334e-10,"scaffold_318",338,NA,NA,NA,"N",416567,"A",0.351653170567884,"A","A","A"
"157","g12894",2.66267729608654,7.17208390181537,12.3284048625373,2.59664888627e-12,3.10092802348256e-10,"scaffold_44",1661,NA,NA,NA,"N",1539515,"A",0.24440900048378,"A","A","A"
"158","g3620",13.6090717243298,2.34940114770332,12.3276757371126,2.70722364741897e-12,3.21251494718091e-10,"scaffold_200",1242,NA,NA,NA,"N",691981,"A",-0.260257126998983,"A","A","A"
"159","g301",12.9255995206836,1.40391550181007,12.3183245337126,2.7340612345546e-12,3.22395686079649e-10,"scaffold_42",538,NA,NA,NA,"N",1571520,"A",-0.296515022661438,"A","A","A"
"160","g4811",11.8743799222604,0.396835793118166,12.2965875046294,2.81371848391968e-12,3.29715049093813e-10,"scaffold_169",322,NA,NA,NA,"N",814881,"A",-0.607130212711013,"A","A","A"
"161","g4717",9.63337295031629,2.31545877885176,12.2738383263339,2.88387437401949e-12,3.35837022599326e-10,"scaffold_181",1248,NA,NA,"F-box-like","Y",778394,"A",0.114103132231197,"A","A","A"
"162","g14354",9.77166004439484,5.85574686766621,12.2377114365293,3.07243357742464e-12,3.55586772488485e-10,"scaffold_24",684,"TBA3_CAEEL","A0A2Y9G3B5","Tubulin/FtsZ family, GTPase domain","Y",1928806,"A",-0.0748349104953836,"A","A","A"
"163","g11648",13.3366279134883,1.94745404920392,12.2124384410875,3.29723029503498e-12,3.79262397555895e-10,"scaffold_152",557,"PPIA1_RHIO9","P0C1H7","Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD","Y",874986,"A",-0.337731301182939,"A","A","A"
"164","g9022",13.1848315888241,1.48769862704767,12.1766382780691,3.50433878786398e-12,4.00627121546718e-10,"scaffold_175",1382,NA,NA,NA,"N",803851,"A",-0.0137197844202969,"A","A","A"
"165","g17473",3.51190594442152,5.38490873097066,12.1174435178588,3.74479679782682e-12,4.2552239492397e-10,"scaffold_41",1790,NA,NA,"Zinc finger, C2H2 type","Y",1577355,"A",0.165154939362944,"A","A","A"
"166","g8540",13.0221736171059,1.960685061952,12.1293724293165,3.8000021356039e-12,4.2919421711107e-10,"scaffold_112",704,NA,NA,"Hsp20/alpha crystallin family","Y",1055113,"A",-0.511952629798354,"A","A","A"
"167","g2788",7.6498639342474,-0.390171279246872,12.0931961742208,3.91947386343864e-12,4.40037218356952e-10,"scaffold_51",485,NA,NA,NA,"N",1437107,"A",0.00253595447181994,"A","A","A"
"168","g4966",12.8396824234681,1.40096401797562,12.0834636557416,4.11112540975227e-12,4.5880648992527e-10,"scaffold_176",692,NA,NA,NA,"N",803147,"A",-0.0447752342410804,"A","A","A"
"169","g7185",5.2326487900237,2.82507152224216,12.0544823422964,4.1817664516675e-12,4.63928634333219e-10,"scaffold_17",1159,NA,NA,NA,"N",2133015,"A",-0.178589466439256,"A","A","A"
"170","g3691",14.5392912238614,2.73639366773759,12.0681574735751,4.29252244455401e-12,4.73414725370254e-10,"scaffold_580",875,NA,NA,NA,"N",163456,"A",-0.286486285715962,"A","A","A"
"171","g303",12.7327114191141,1.817238883447,12.0422227519742,4.41541866470048e-12,4.84120962248358e-10,"scaffold_42",461,NA,NA,NA,"N",1571520,"A",-0.296515022661438,"A","A","A"
"172","g12215",12.5014696200204,1.45646473587977,12.0356971125857,4.45730078077702e-12,4.85871699644118e-10,"scaffold_167",929,NA,NA,NA,"N",818128,"A",-0.262473142934935,"A","A","A"
"173","g15178",2.83741325479178,5.5826682370996,12.0139413707996,4.48931591506713e-12,4.86532856020772e-10,"scaffold_76",554,NA,NA,NA,"N",1257193,"A",0.209389231324237,"A","A","A"
"174","g22828",7.72957532472122,4.65595440987162,12.0101569333548,4.53487132865152e-12,4.86602789637117e-10,"scaffold_318",1418,"UPP1_MOUSE","A0A2J7QZT7","Phosphorylase superfamily","Y",416567,"A",0.351653170567884,"A","A","A"
"175","g18330",13.4654924573684,1.57386674058443,12.02998489915,4.54186826958747e-12,4.86602789637117e-10,"scaffold_121",935,NA,NA,NA,"N",988657,"A",0.158406622869373,"A","A","A"
"176","g19786",11.8640614040865,1.7380072819773,12.0158126548333,4.59142718301213e-12,4.89117433263037e-10,"scaffold_60",1130,"KAPC1_DROME","N6UW64","Protein kinase domain","Y",1353332,"A",-0.321423965690676,"A","A","A"
"177","g11508",13.3389214240615,3.04974816536027,11.9482799349401,5.2391319215879e-12,5.54963188688426e-10,"scaffold_65",854,NA,NA,NA,"N",1324386,"A",0.0452726839648758,"A","A","A"
"178","g3387",5.40022775761492,3.58010326125945,11.9196398980025,5.30241961107391e-12,5.57621301056271e-10,"scaffold_84",1079,"KAPC1_DROME","A0A067RHU0","Protein kinase domain","Y",1218258,"A",0.187609070652453,"A","A","A"
"179","g14656",13.266544388772,1.71588158850777,11.9388344407022,5.32370861854352e-12,5.57621301056271e-10,"scaffold_96",1055,"KAPC1_DROME","A0A0K0JSZ6","Protein kinase domain","Y",1138600,"A",-0.438725749965217,"A","A","A"
"180","g15050",2.27465717081723,6.44221008708436,11.9081907784056,5.40942396893248e-12,5.63451611075084e-10,"scaffold_68",1736,"FBXW5_MOUSE","A0A3Q0IPN5","F-box-like,WD domain, G-beta repeat","Y",1306168,"A",-0.331815143479206,"A","A","A"
"181","g3852",13.0636308966338,1.29295615701189,11.9110283598755,5.58164924444594e-12,5.77089815183249e-10,"scaffold_31",764,NA,NA,NA,"N",1715383,"A",0.24103100294143,"A","A","A"
"182","g19785",13.0502027653864,1.41022474621745,11.908911820062,5.60191724163163e-12,5.77089815183249e-10,"scaffold_60",1031,"KAPC1_DROME","A0A1S3DFC7","Protein kinase domain","Y",1353332,"A",-0.321423965690676,"A","A","A"
"183","g3888",12.211592899486,2.92053683857678,11.860006093386,6.06439857040189e-12,6.21319173751175e-10,"scaffold_31",953,NA,NA,NA,"N",1715383,"A",0.24103100294143,"A","A","A"
"184","g16507",14.2775790587427,2.20084955343047,11.8677900153848,6.09777894518498e-12,6.21343790452572e-10,"scaffold_25",854,NA,NA,NA,"N",1916934,"A",0.236780893783439,"A","A","A"
"185","g7122",3.74036080133786,7.05436534072337,11.8370155926677,6.13679390940958e-12,6.21939183824434e-10,"scaffold_79",1740,"ADAS_DROME","A0A2J7Q507","FAD linked oxidases, C-terminal domain,FAD binding domain","Y",1236716,"A",0.00376589724062186,"A","A","A"
"186","g15085",10.4258332499296,3.14628821110412,11.722357297359,7.64847887860741e-12,7.70974895134464e-10,"scaffold_298",718,NA,NA,NA,"N",460290,"A",-0.267638482445595,"A","A","A"
"187","g3721",2.92302779752335,6.93040658996513,11.672888754934,8.22584983175331e-12,8.24740419762261e-10,"scaffold_190",6212,"PP6R3_MOUSE","A0A2J7QTY3","SIT4 phosphatase-associated protein,Zinc finger, C2H2 type","Y",741964,"A",-0.217068471701338,"A","A","A"
"188","g15123",7.66154201889472,4.41036354482178,11.5866022496845,9.6399089993262e-12,9.61375818235994e-10,"scaffold_76",807,NA,NA,"Haemolymph juvenile hormone binding protein (JHBP)","Y",1257193,"A",0.209389231324237,"A","A","A"
"189","g22994",8.28297953653477,0.636362062941136,11.5124078717668,1.10447934290505e-11,1.09565519577391e-09,"scaffold_148",587,"GS1_DROME","A0A139WHD2","Haloacid dehalogenase-like hydrolase","Y",892810,"A",-0.0721178359269605,"A","A","A"
"190","g21651",5.23073995469928,4.68485139585446,11.4944156185989,1.13522277616184e-11,1.12022588580307e-09,"scaffold_939",1394,NA,NA,"T-complex protein 10 C-terminus","Y",28001,"A",0.634965667259681,"A","A","A"
"191","g15544",13.2984779331113,2.13095346321089,11.4473910307479,1.28637851194918e-11,1.26106451075788e-09,"scaffold_166",800,NA,NA,NA,"N",818316,"A",0.308824672166265,"A","A","A"
"192","g22076",10.9430619691326,3.05298272656401,11.4342585300345,1.29139893362586e-11,1.26106451075788e-09,"scaffold_11",1460,NA,NA,NA,"N",2599874,"A",0.00943543793899257,"A","A","A"
"193","g4235",7.5424235853225,2.16173983278369,11.406255064369,1.33659081963947e-11,1.29843219053992e-09,"scaffold_28",345,NA,NA,NA,"N",1812903,"A",0.0615545488203059,"A","A","A"
"194","g14078",14.284314616228,2.54533075095554,11.4169350718133,1.37330370213999e-11,1.32722016038261e-09,"scaffold_203",668,NA,NA,NA,"N",687472,"A",-0.483084013749256,"A","A","A"
"195","g14119",10.4514485453348,3.30868267664885,11.3918863924182,1.39044668080013e-11,1.33689665734983e-09,"scaffold_789",1112,NA,NA,"Ulp1 protease family, C-terminal catalytic domain","Y",47675,"A",0.0868685807138769,"A","A","A"
"196","g735",7.51029625069392,4.97050955851088,11.3371021538367,1.51652848937544e-11,1.45068329833164e-09,"scaffold_56",703,NA,NA,"Haemolymph juvenile hormone binding protein (JHBP)","Y",1371732,"A",-0.143478900461072,"A","A","A"
"197","g7273",6.04134580058907,6.4745853601753,11.3186822010957,1.5647919988988e-11,1.48925305519562e-09,"scaffold_17",1667,"TCPE_RAT","A0A2J7RAN2","TCP-1/cpn60 chaperonin family","Y",2133015,"A",-0.178589466439256,"A","A","A"
"198","g15087",13.9620660403726,2.57817487902748,11.3344335279229,1.59186223242874e-11,1.5073648987781e-09,"scaffold_298",1433,NA,NA,NA,"N",460290,"A",-0.267638482445595,"A","A","A"
"199","g417",13.1149843096027,1.51151706617459,11.3138875970867,1.63929450713939e-11,1.54447903087218e-09,"scaffold_548",782,NA,NA,NA,"N",191680,"A",-0.594270020276468,"A","A","A"
"200","g2069",7.64836910983299,4.05270721658333,11.292003535638,1.64788706351468e-11,1.54481172769184e-09,"scaffold_126",1538,NA,NA,"Leucine rich repeat","Y",958358,"A",-0.217680768591604,"A","A","A"
"201","g7756",13.0597781744498,2.67940273206877,11.2990416899011,1.6837416341e-11,1.57057074118114e-09,"scaffold_276",1061,"KAPCA_HUMAN","A0A482XCX2","Protein kinase domain","Y",502907,"A",-0.376326388242508,"A","A","A"
"202","g9569",14.9019587159288,2.739483485834,11.2912560584198,1.74032101249041e-11,1.61531082491003e-09,"scaffold_343",1028,NA,NA,NA,"N",389428,"A",0.0319205917381757,"A","A","A"
"203","g3145",10.954199087979,0.994930733595506,11.2686407746212,1.74908723632287e-11,1.61545007851318e-09,"scaffold_338",272,NA,NA,NA,"N",393854,"A",-0.665898142432268,"A","A","A"
"204","g7810",14.0540346035071,2.39806787729917,11.2802316949837,1.76024674833737e-11,1.61778756296948e-09,"scaffold_503",794,NA,NA,NA,"N",221518,"A",0.0736932510271167,"A","A","A"
"205","g20489",7.37966998010335,4.1373972579137,11.2524484038898,1.77100251061047e-11,1.61973297909443e-09,"scaffold_288",798,NA,NA,"RING-variant domain","Y",482311,"A",-0.442961682903107,"A","A","A"
"206","g6856",6.90121854910528,-1.47351023015107,11.2463565150195,1.78921132137287e-11,1.62844286720485e-09,"scaffold_81",242,NA,NA,NA,"N",1225220,"A",0.2151287278652,"A","A","A"
"207","g3873",13.6217715927602,1.39259459493232,11.255724212668,1.83350676355825e-11,1.66069653671274e-09,"scaffold_31",659,NA,NA,NA,"N",1715383,"A",0.24103100294143,"A","A","A"
"208","g13500",3.0904957424009,7.92450470611902,11.2243462087989,1.85979090079909e-11,1.67640478841741e-09,"scaffold_266",3900,"HASP_DROME","K7J6A2","Haspin like kinase domain","Y",513539,"A",-0.0200443239330516,"A","A","A"
"209","g8819",-7.97603923473901,-2.49816062703878,-11.2046102475735,1.93748995946065e-11,1.73189917515088e-09,"scaffold_177",878,NA,NA,NA,"N",798885,"A",0.255697123366173,"A","A","A"
"210","g21776",10.9464780983446,-0.0899991813479064,11.2124712634841,1.93983053379746e-11,1.73189917515088e-09,"scaffold_9",281,NA,NA,NA,"N",2791333,"A",0.155028969252163,"A","A","A"
"211","g3370",6.77670490185867,1.01190714738437,11.1457489171595,2.15416318059008e-11,1.91414243947315e-09,"scaffold_84",462,NA,NA,NA,"N",1218258,"A",0.187609070652453,"A","A","A"
"212","g14356",9.14226190393549,6.6527231623656,11.1207894373753,2.27342075914589e-11,2.01058329307671e-09,"scaffold_24",847,"TBA4A_RAT","C3YW48","Tubulin/FtsZ family, GTPase domain","Y",1928806,"A",-0.0748349104953836,"A","A","A"
"213","g21168",3.08607810784256,5.63023917648282,11.0713881925262,2.46898280323149e-11,2.1732844402717e-09,"scaffold_98",796,NA,NA,"Eukaryotic-type carbonic anhydrase","Y",1127684,"A",0.24514465794487,"A","A","A"
"214","g22562",12.9715208663053,1.19907035574287,11.0678965556439,2.58083796500726e-11,2.26112761709912e-09,"scaffold_6",851,NA,NA,NA,"N",2881478,"A",-0.0805441011864333,"A","A","A"
"215","g5390",8.79225986693516,2.40421777363154,11.0470884230635,2.60332520251397e-11,2.27022066148532e-09,"scaffold_223",482,NA,NA,NA,"N",633436,"A",-0.258700281956048,"A","A","A"
"216","g1559",2.39694514963244,7.01008451486419,10.9990865680288,2.82545313026033e-11,2.45251947866903e-09,"scaffold_206",788,"TBCB_MOUSE","T1HSK9","CAP-Gly domain,Ubiquitin-like domain","Y",683232,"A",-0.0506701170058202,"A","A","A"
"217","g15680",12.2707249652098,0.705663897522004,10.9741490860661,3.05542621116088e-11,2.63991640705324e-09,"scaffold_600",329,NA,NA,NA,"N",144795,"A",0.058927894210316,"A","A","A"
"218","g8380",11.6418118218938,2.53370809986969,10.9538941648024,3.15658918846191e-11,2.71481149974644e-09,"scaffold_275",1112,NA,NA,"Ulp1 protease family, C-terminal catalytic domain","Y",503033,"A",0.23057257481182,"A","A","A"
"219","g23321",3.9131701155811,3.08965794895439,10.9321413400165,3.20299917324568e-11,2.74214755704033e-09,"scaffold_185",924,NA,"J9JJX7","CRAL/TRIO domain","Y",758493,"A",-0.286513105197939,"A","A","A"
"220","g22713",14.1125625214404,1.68101329119911,10.9324401368791,3.36435151854006e-11,2.86719211914126e-09,"scaffold_6",1559,NA,"A0A087UAY4","Transposase IS4","Y",2881478,"A",-0.0805441011864333,"A","A","A"
"221","g18652",6.62055227533902,4.56588938638474,10.9020844884797,3.39408466277313e-11,2.87944313766215e-09,"scaffold_45",1064,"AK1A1_HUMAN","C4WSB5","Aldo/keto reductase family","Y",1519494,"A",-0.531056314899238,"A","A","A"
"222","g12841",-5.12410155239485,-3.17394147146104,-10.8930447894833,3.44784978563071e-11,2.91187998336893e-09,"scaffold_44",454,NA,NA,"Uncharacterized conserved domain (SAYSvFN)","Y",1539515,"A",0.24440900048378,"A","A","A"
"223","g11763",13.0050459777267,1.51531800946017,10.9108456372196,3.46497146650849e-11,2.91321748993577e-09,"scaffold_86",782,NA,NA,NA,"N",1216973,"A",-0.0045832279316968,"A","A","A"
"224","g7907",2.35700854585142,5.44244311220733,10.8556449465444,3.69881509882293e-11,3.09594126284961e-09,"scaffold_46",547,"ARL2_HUMAN","D6WRP1","ADP-ribosylation factor family","Y",1511820,"A",0.26897989793351,"A","A","A"
