"","gene","logFC","AveExpr","t","P.Value","adj.P.Val","seq","gene_len","blast","diamond","interpro","anno","length","b.status.final","cov.04v13","b.status","b.status.asn","b.status.kmer"
"130","g17850",13.494704198395,1.60964911171546,13.0439256154601,8.05492970660684e-13,1.16170674668594e-10,"scaffold_459",314,NA,NA,NA,"N",256154,"A",-0.553133697,"A","A","A"
"131","g10325",3.91405610422718,5.24357867677645,12.9535950348385,9.00909341096395e-13,1.28940070505468e-10,"scaffold_259",996,NA,NA,"Domain of unknown function (DUF4477)","Y",526775,"A",0.109963311,"A","A","A"
"132","g4245",7.31756787382434,-2.42165986873606,12.9266817017876,9.44282734236371e-13,1.34123916546952e-10,"scaffold_706",683,NA,NA,NA,"N",79982,"A",0.232327289,"A","A","A"
"133","g7355",8.0851190886678,4.18653251347493,12.9154953078829,9.63817520711954e-13,1.35869283427281e-10,"scaffold_149",1817,"KLH10_HUMAN","E0VNX1","BTB And C-terminal Kelch,BTB/POZ domain,Kelch motif","Y",892767,"A",-0.02607312,"A","A","A"
"134","g22831",8.88409446080777,6.40250329954529,12.8812602282399,1.0232371759627e-12,1.43169207553169e-10,"scaffold_318",5102,"UPP2_MOUSE","A0A2J7QZT7","Phosphorylase superfamily","Y",416567,"A",0.351653543,"A","A","A"
"135","g3721",3.11663735239759,6.93040658996513,12.8651193362641,1.04403961137842e-12,1.44997767953586e-10,"scaffold_190",6212,"PP6R3_MOUSE","A0A2J7QTY3","SIT4 phosphatase-associated protein,Zinc finger, C2H2 type","Y",741964,"A",-0.217068112,"A","A","A"
"136","g3406",9.50753104891641,1.54794522887615,12.8499314989993,1.08118206609625e-12,1.47980090564967e-10,"scaffold_84",407,NA,NA,NA,"N",1218258,"A",0.187609239,"A","A","A"
"137","g3915",6.40497692742513,-2.53649960884349,12.8446959897139,1.08129886433412e-12,1.47980090564967e-10,"scaffold_104",203,NA,NA,NA,"N",1087456,"A",0.216634848,"A","A","A"
"138","g20437",14.0351854207853,1.54834030785431,12.7597460851021,1.3010964775435e-12,1.74844546197319e-10,"scaffold_585",1811,NA,NA,NA,"N",154826,"A",0.352017392,"A","A","A"
"139","g21963",12.3858803784718,0.968418296208019,12.7467762091241,1.31028292036047e-12,1.74844546197319e-10,"scaffold_22",353,NA,NA,NA,"N",1994893,"A",-0.083162983,"A","A","A"
"140","g18825",12.9630493839525,2.25889303275518,12.7479696773315,1.31410233322163e-12,1.74844546197319e-10,"scaffold_487",1451,NA,NA,NA,"N",235864,"A",0.254889206,"A","A","A"
"141","g1559",2.61362801280122,7.01008451486419,12.7276292000338,1.31490111546333e-12,1.74844546197319e-10,"scaffold_206",788,"TBCB_MOUSE","T1HSK9","CAP-Gly domain,Ubiquitin-like domain","Y",683232,"A",-0.050669785,"A","A","A"
"142","g14358",9.06316416391574,6.13082540473547,12.6587165092994,1.48849991384338e-12,1.95591621170676e-10,"scaffold_24",720,"TBA_XENLA","A0A3B4WHU7","Tubulin/FtsZ family, GTPase domain","Y",1928806,"A",-0.074834814,"A","A","A"
"143","g17473",3.62119093441979,5.38490873097066,12.6528653342395,1.49179165968354e-12,1.95591621170676e-10,"scaffold_41",1790,NA,NA,"Zinc finger, C2H2 type","Y",1577355,"A",0.165155028,"A","A","A"
"144","g16812",2.93299693368669,3.4070706989565,12.645244025865,1.51115224734595e-12,1.96754121427008e-10,"scaffold_8",3128,NA,"A0A482WK43","Thrombospondin type 1 domain","Y",2847527,"A",0.125929299,"A","A","A"
"145","g22847",12.694433436528,0.791186116253098,12.6522368361916,1.54113914949109e-12,1.99274606302127e-10,"scaffold_318",338,NA,NA,NA,"N",416567,"A",0.351653543,"A","A","A"
"146","g16506",14.30975970819,1.7118200300029,12.6512641280133,1.566914894332e-12,2.012197763961e-10,"scaffold_25",998,NA,NA,NA,"N",1916934,"A",0.236780962,"A","A","A"
"147","g10223",12.9269419882579,1.05983058940442,12.6192779757506,1.63301074485013e-12,2.08281077926497e-10,"scaffold_72",611,NA,NA,NA,"N",1284286,"A",0.153484757,"A","A","A"
"148","g275",13.0956391482041,1.17423490918968,12.5893240118588,1.72083241864148e-12,2.16261547876933e-10,"scaffold_137",443,NA,NA,NA,"N",931543,"A",0.060769954,"A","A","A"
"149","g13545",12.2095862491611,0.538119635347491,12.5841540582493,1.72290664697152e-12,2.16261547876933e-10,"scaffold_565",389,NA,NA,NA,"N",179884,"A",-0.024437812,"A","A","A"
"150","g3620",13.8772970971634,2.34940114770332,12.5903995766428,1.73018465953064e-12,2.16261547876933e-10,"scaffold_200",1242,NA,NA,NA,"N",691981,"A",-0.260256831,"A","A","A"
"151","g21651",5.60688804083274,4.68485139585446,12.5312180991114,1.83466702655655e-12,2.27802464111978e-10,"scaffold_939",1394,NA,NA,"T-complex protein 10 C-terminus","Y",28001,"A",0.63498651,"A","A","A"
"152","g19515",13.1540101597707,1.49673187391838,12.5418632184807,1.86664819956725e-12,2.30248599300568e-10,"scaffold_7",446,NA,NA,NA,"N",2872801,"A",0.125011388,"A","A","A"
"153","g22379",13.41794333441,1.79981278631305,12.5209548412628,1.93911360495508e-12,2.36004354418742e-10,"scaffold_30",623,NA,NA,NA,"N",1716177,"A",0.16112786,"A","A","A"
"154","g15681",12.8914259907421,0.905863315527248,12.5157287339503,1.94720952489967e-12,2.36004354418742e-10,"scaffold_600",473,NA,NA,NA,"N",144795,"A",0.0589289,"A","A","A"
"155","g4717",9.79273465691209,2.31545877885176,12.501566248354,1.95107338710891e-12,2.36004354418742e-10,"scaffold_181",1248,NA,NA,"F-box-like","Y",778394,"A",0.11410331,"A","A","A"
"156","g8540",13.399464495567,1.960685061952,12.5111619325411,1.97148019083465e-12,2.36944116012557e-10,"scaffold_112",704,NA,NA,"Hsp20/alpha crystallin family","Y",1055113,"A",-0.511952334,"A","A","A"
"157","g301",13.1062613786228,1.40391550181007,12.5055464653373,1.98516961504734e-12,2.370697140925e-10,"scaffold_42",538,NA,NA,NA,"N",1571520,"A",-0.296514865,"A","A","A"
"158","g4811",12.0042228485207,0.396835793118166,12.4450418907615,2.18122709766842e-12,2.58834347178388e-10,"scaffold_169",322,NA,NA,NA,"N",814881,"A",-0.607129917,"A","A","A"
"159","g3691",14.9607787708614,2.73639366773759,12.4442674195108,2.24478189847827e-12,2.64700728393516e-10,"scaffold_580",875,NA,NA,NA,"N",163456,"A",-0.286484074,"A","A","A"
"160","g303",13.1084819759004,1.817238883447,12.4291053734247,2.26288830104726e-12,2.65168079727094e-10,"scaffold_42",461,NA,NA,NA,"N",1571520,"A",-0.296514865,"A","A","A"
"161","g14354",9.88435268763182,5.85574686766621,12.3949013891312,2.34345737932206e-12,2.72903617421797e-10,"scaffold_24",684,"TBA3_CAEEL","A0A2Y9G3B5","Tubulin/FtsZ family, GTPase domain","Y",1928806,"A",-0.074834814,"A","A","A"
"162","g19786",12.1893806907408,1.7380072819773,12.3769668299873,2.4555232762035e-12,2.84188925342836e-10,"scaffold_60",1130,"KAPC1_DROME","N6UW64","Protein kinase domain","Y",1353332,"A",-0.321423812,"A","A","A"
"163","g19397",2.83068359726785,4.16517609624645,12.3455070089843,2.52121439298317e-12,2.90001525484917e-10,"scaffold_7",550,"CIB1_SHEEP","A0A067REN5","EF-hand domain pair","Y",2872801,"A",0.125011388,"A","A","A"
"164","g18330",13.7900868351979,1.57386674058443,12.3441447067976,2.6358834430539e-12,2.99723945877549e-10,"scaffold_121",935,NA,NA,NA,"N",988657,"A",0.158406859,"A","A","A"
"165","g9022",13.3491347104888,1.48769862704767,12.3413319103203,2.63771140166385e-12,2.99723945877549e-10,"scaffold_175",1382,NA,NA,NA,"N",803851,"A",-0.013719499,"A","A","A"
"166","g11648",13.4335833539113,1.94745404920392,12.3085985820148,2.79334624542931e-12,3.15496679250327e-10,"scaffold_152",557,"PPIA1_RHIO9","P0C1H7","Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD","Y",874986,"A",-0.337730979,"A","A","A"
"167","g3387",5.52897010177041,3.58010326125945,12.2769290383317,2.83898203829445e-12,3.18730983448998e-10,"scaffold_84",1079,"KAPC1_DROME","A0A067RHU0","Protein kinase domain","Y",1218258,"A",0.187609239,"A","A","A"
"168","g12215",12.7235296690238,1.45646473587977,12.2688764457238,2.972985370639e-12,3.31788706631611e-10,"scaffold_167",929,NA,NA,NA,"N",818128,"A",-0.262472931,"A","A","A"
"169","g14656",13.5838494242078,1.71588158850777,12.2485404593679,3.10399302983511e-12,3.4435955808508e-10,"scaffold_96",1055,"KAPC1_DROME","A0A0K0JSZ6","Protein kinase domain","Y",1138600,"A",-0.438725503,"A","A","A"
"170","g22828",7.84664862119114,4.65595440987162,12.2201358074822,3.14318871473133e-12,3.46656736544104e-10,"scaffold_318",1418,"UPP1_MOUSE","A0A2J7QZT7","Phosphorylase superfamily","Y",416567,"A",0.351653543,"A","A","A"
"171","g3852",13.3894165261793,1.29295615701189,12.2338045208656,3.17860426981566e-12,3.48512581606864e-10,"scaffold_31",764,NA,NA,NA,"N",1715383,"A",0.241031092,"A","A","A"
"172","g11508",13.5759505753853,3.04974816536027,12.1781339758602,3.50802876663543e-12,3.82395531079347e-10,"scaffold_65",854,NA,NA,NA,"N",1324386,"A",0.045272809,"A","A","A"
"173","g3888",12.4018874443132,2.92053683857678,12.0617969857714,4.25399949383167e-12,4.58466485387817e-10,"scaffold_31",953,NA,NA,NA,"N",1715383,"A",0.241031092,"A","A","A"
"174","g15085",10.6918800282426,3.14628821110412,12.0542619041358,4.2547959068473e-12,4.58466485387817e-10,"scaffold_298",718,NA,NA,NA,"N",460290,"A",-0.267637772,"A","A","A"
"175","g7122",3.78378714084215,7.05436534072337,12.025603645256,4.398296415498e-12,4.71220911395269e-10,"scaffold_79",1740,"ADAS_DROME","A0A2J7Q507","FAD linked oxidases, C-terminal domain,FAD binding domain","Y",1236716,"A",0.003766061,"A","A","A"
"176","g22076",11.4226246395434,3.05298272656401,11.9877620035089,4.80733309043162e-12,5.12117546093764e-10,"scaffold_11",1460,NA,NA,NA,"N",2599874,"A",0.009435509,"A","A","A"
"177","g7273",6.32862189568665,6.4745853601753,11.9675505114029,4.87574826118609e-12,5.16471209881231e-10,"scaffold_17",1667,"TCPE_RAT","A0A2J7RAN2","TCP-1/cpn60 chaperonin family","Y",2133015,"A",-0.17858936,"A","A","A"
"178","g23625",4.09268467874008,2.60641772356704,11.9185277200915,5.31153603031935e-12,5.59471848496952e-10,"scaffold_497",1584,"MYRO1_BREBR","A0A067RC84","Glycosyl hydrolase family 1","Y",224833,"B4",-0.05530991,"B.loose","A","A"
"179","g14721",2.55199052190614,6.71450335429514,11.9050560570874,5.43950130207981e-12,5.69749776048572e-10,"scaffold_309",867,NA,NA,NA,"N",442925,"A",0.324811728,"A","A","A"
"180","g13500",3.21499207523202,7.92450470611902,11.8975872517817,5.51186541693425e-12,5.74122026122779e-10,"scaffold_266",3900,"HASP_DROME","K7J6A2","Haspin like kinase domain","Y",513539,"A",-0.020043995,"A","A","A"
"181","g4966",12.6604672433792,1.40096401797562,11.8997399619137,5.6736721811123e-12,5.8771093769986e-10,"scaffold_176",692,NA,NA,NA,"N",803147,"A",-0.044774936,"A","A","A"
"182","g15123",7.80967386316245,4.41036354482178,11.8457674563839,6.06466435162064e-12,6.24760395211733e-10,"scaffold_76",807,NA,NA,"Haemolymph juvenile hormone binding protein (JHBP)","Y",1257193,"A",0.209389323,"A","A","A"
"183","g4235",7.78235349375216,2.16173983278369,11.8317755225426,6.21683198892781e-12,6.34792863196141e-10,"scaffold_28",345,NA,NA,NA,"N",1812903,"A",0.061554665,"A","A","A"
"184","g19785",12.9876875191337,1.41022474621745,11.8467980681482,6.2510282123128e-12,6.34792863196141e-10,"scaffold_60",1031,"KAPC1_DROME","A0A1S3DFC7","Protein kinase domain","Y",1353332,"A",-0.321423812,"A","A","A"
"185","g7597",7.36433733914617,-1.95441431840132,11.82697716713,6.26362364346291e-12,6.34792863196141e-10,"scaffold_16",564,NA,NA,NA,"N",2210925,"A",0.024375116,"A","A","A"
"186","g16507",14.1974024647814,2.20084955343047,11.7959454419831,6.92394567034141e-12,6.97941168673285e-10,"scaffold_25",854,NA,NA,NA,"N",1916934,"A",0.236780962,"A","A","A"
"187","g1457",2.78223736324491,6.6838758733469,11.7345248513012,7.36628228570524e-12,7.38558430880682e-10,"scaffold_20",1782,"NFT1_CAEEL","E0VN40","Carbon-nitrogen hydrolase,HIT domain","Y",2080048,"A",-0.276802087,"A","A","A"
"188","g22396",7.61984112062377,-1.5903717382298,11.6987940777012,7.87835727159267e-12,7.85698513218569e-10,"scaffold_109",392,NA,NA,NA,"N",1067028,"A",-0.002991992,"A","A","A"
"189","g735",7.70472403136758,4.97050955851088,11.6775164869788,8.18649517236846e-12,8.09850362819749e-10,"scaffold_56",703,NA,NA,"Haemolymph juvenile hormone binding protein (JHBP)","Y",1371732,"A",-0.143478725,"A","A","A"
"190","g15544",13.5663921873311,2.13095346321089,11.6973411042535,8.20815511645242e-12,8.09850362819749e-10,"scaffold_166",800,NA,NA,NA,"N",818316,"A",0.308824859,"A","A","A"
"191","g14078",14.6135977852622,2.54533075095554,11.7003753740664,8.25011570209462e-12,8.09850362819749e-10,"scaffold_203",668,NA,NA,NA,"N",687472,"A",-0.483083727,"A","A","A"
"192","g9559",7.65536073055994,-1.84918386115178,11.6574107838233,8.48622912031109e-12,8.24811018923354e-10,"scaffold_335",640,NA,NA,"Carboxylesterase family","Y",395655,"A",0.157072928,"A","A","A"
"193","g7756",13.463330816006,2.67940273206877,11.6779463134277,8.49050758185543e-12,8.24811018923354e-10,"scaffold_276",1061,"KAPCA_HUMAN","A0A482XCX2","Protein kinase domain","Y",502907,"A",-0.376325848,"A","A","A"
"194","g14119",10.6482596390808,3.30868267664885,11.6299665958056,9.04144567617794e-12,8.73804458673506e-10,"scaffold_789",1112,NA,NA,"Ulp1 protease family, C-terminal catalytic domain","Y",47675,"A",0.086873191,"A","A","A"
"195","g22994",8.32434171970323,0.636362062941136,11.5789532044065,9.79387785685006e-12,9.41668799682471e-10,"scaffold_148",587,"GS1_DROME","A0A139WHD2","Haloacid dehalogenase-like hydrolase","Y",892810,"A",-0.07211765,"A","A","A"
"196","g2069",7.80513638511278,4.05270721658333,11.5600563117284,1.01171054709392e-11,9.67783726911421e-10,"scaffold_126",1538,NA,NA,"Leucine rich repeat","Y",958358,"A",-0.217680587,"A","A","A"
"197","g15087",14.1849582257029,2.57817487902748,11.5296234998593,1.11760936534495e-11,1.06365776603312e-09,"scaffold_298",1433,NA,NA,NA,"N",460290,"A",-0.267637772,"A","A","A"
"198","g22397",7.51173761881962,-1.31092254491822,11.4755721965314,1.17809367532504e-11,1.1155595110439e-09,"scaffold_109",392,NA,NA,NA,"N",1067028,"A",-0.002991992,"A","A","A"
"199","g19086",3.17796120337385,5.84656799958274,11.4562979411087,1.21631623589335e-11,1.14596548275198e-09,"scaffold_38",2591,"S28A3_EPTST","J9JU24","Na+ dependent nucleoside transporter C-terminus,Na+ dependent nucleoside transporter N-terminus","Y",1625795,"A",0.085742916,"A","A","A"
"200","g20489",7.48951595687929,4.1373972579137,11.4474657077891,1.23977314923185e-11,1.16222533874739e-09,"scaffold_288",798,NA,NA,"RING-variant domain","Y",482311,"A",-0.442961104,"A","A","A"
"201","g21776",11.1229574378631,-0.0899991813479064,11.4167643984498,1.33500566668827e-11,1.24527468879296e-09,"scaffold_9",281,NA,NA,NA,"N",2791333,"A",0.15502902,"A","A","A"
"202","g3145",11.0797864748693,0.994930733595506,11.4123060668472,1.34547684586093e-11,1.24882897935874e-09,"scaffold_338",272,NA,NA,NA,"N",393854,"A",-0.665897518,"A","A","A"
"203","g7810",14.2150714898232,2.39806787729917,11.4195960346127,1.36567425807914e-11,1.26133136279437e-09,"scaffold_503",794,NA,NA,NA,"N",221518,"A",0.073694152,"A","A","A"
"204","g417",13.2100508796868,1.51151706617459,11.4028962903226,1.39395767030039e-11,1.28114276276774e-09,"scaffold_548",782,NA,NA,NA,"N",191680,"A",-0.594268149,"A","A","A"
"205","g10466",8.2357202856982,-0.246348184133844,11.3577475244117,1.46346222151218e-11,1.33846113127473e-09,"scaffold_23",359,NA,NA,NA,"N",1994711,"A",-0.220666726,"A","A","A"
"206","g11539",7.03952913764695,-2.3159251904297,11.3492443564369,1.48164968357074e-11,1.34851698627514e-09,"scaffold_65",305,NA,NA,NA,"N",1324386,"A",0.045272809,"A","A","A"
"207","g5390",9.00365265673694,2.40421777363154,11.3487832586704,1.49229149111905e-11,1.35164121579667e-09,"scaffold_223",482,NA,NA,NA,"N",633436,"A",-0.258700006,"A","A","A"
"208","g3873",13.7306815996547,1.39259459493232,11.3530974424467,1.53472429846429e-11,1.38339162845707e-09,"scaffold_31",659,NA,NA,NA,"N",1715383,"A",0.241031092,"A","A","A"
"209","g13058",7.29347788324269,2.44805666837712,11.3258398872527,1.54734931188217e-11,1.38809819370712e-09,"scaffold_410",529,NA,NA,NA,"N",305950,"A",-0.424041686,"A","A","A"
"210","g22562",13.2241922232615,1.19907035574287,11.3024557572444,1.67584243831452e-11,1.49620808933138e-09,"scaffold_6",851,NA,NA,NA,"N",2881478,"A",-0.080544033,"A","A","A"
"211","g15501",2.45336117603035,8.66194277751821,11.2706720332443,1.70774229019505e-11,1.51746256866668e-09,"scaffold_29",5027,"NEB1_HUMAN","A0A482WR19","SAM domain (Sterile alpha motif),PDZ domain,Mitoribosomal protein mL52","Y",1762846,"A",0.042220582,"A","A","A"
"212","g6856",6.8978243934456,-1.47351023015107,11.2315758262789,1.8385918018449e-11,1.62209206327761e-09,"scaffold_81",242,NA,NA,NA,"N",1225220,"A",0.215128866,"A","A","A"
"213","g14356",9.22566461322043,6.6527231623656,11.234523045368,1.84279486627623e-11,1.62209206327761e-09,"scaffold_24",847,"TBA4A_RAT","C3YW48","Tubulin/FtsZ family, GTPase domain","Y",1928806,"A",-0.074834814,"A","A","A"
"214","g737",2.39898834715512,5.60571416151483,11.2235061627167,1.86267310859533e-11,1.62604303918009e-09,"scaffold_56",2195,"EPHA5_HUMAN","X1WQ64","Fibronectin type III domain,Protein tyrosine kinase,SAM domain (Sterile alpha motif),Ephrin type-A receptor 2 transmembrane domain","Y",1371732,"A",-0.143478725,"A","A","A"
"215","g7795",5.6635707569388,-0.455801378411104,11.2211198610716,1.87170626786553e-11,1.62604303918009e-09,"scaffold_138",1160,"NR2E1_MOUSE","A0A482XBY8","Ligand-binding domain of nuclear hormone receptor,Zinc finger, C4 type (two domains)","Y",930050,"A",0.532492312,"A","A","A"
"216","g10009",12.7488182701628,0.702666335788436,11.2395253683523,1.87330149054829e-11,1.62604303918009e-09,"scaffold_53",791,NA,"A8AH86",NA,"Y",1421213,"A",0.153286275,"A","A","A"
"217","g15680",12.53161396926,0.705663897522004,11.2301702261529,1.90213225940601e-11,1.64345980329969e-09,"scaffold_600",329,NA,NA,NA,"N",144795,"A",0.0589289,"A","A","A"
"218","g2117",2.04146221253514,6.32814425504445,11.1884840042078,1.98706165379365e-11,1.70896417187968e-09,"scaffold_122",2138,"NETA_DROME","A0A067RDY5","UNC-6/NTR/C345C module,Laminin N-terminal (Domain VI),Laminin EGF domain","Y",982358,"A",-0.198308841,"A","A","A"
"219","g17024",2.94643290467502,7.95683935783463,11.1613922749521,2.08915311388004e-11,1.78856309279164e-09,"scaffold_142",6021,NA,"A0A067QR10","Domain of unknown function (DUF4378)","Y",914383,"A",-0.035215214,"A","A","A"
"220","g9569",14.7592554535943,2.739483485834,11.1751770676876,2.1530612038816e-11,1.83489747779891e-09,"scaffold_343",1028,NA,NA,NA,"N",389428,"A",0.031920982,"A","A","A"
"221","g11763",13.2571459236535,1.51531800946017,11.1406924248062,2.26015570707006e-11,1.91745064940527e-09,"scaffold_86",782,NA,NA,NA,"N",1216973,"A",-0.00458309,"A","A","A"
"222","g8380",11.7932596129532,2.53370809986969,11.1102654803779,2.3599603404507e-11,1.99310344248244e-09,"scaffold_275",1112,NA,NA,"Ulp1 protease family, C-terminal catalytic domain","Y",503033,"A",0.230572866,"A","A","A"
"223","g15546",7.93635536565059,4.05194265296055,11.0648544988302,2.51039512389343e-11,2.11014829777247e-09,"scaffold_166",1037,"PP1_DICDI","A0A2G4T415","Calcineurin-like phosphoesterase","Y",818316,"A",0.308824859,"A","A","A"
"224","g1486",8.02438016029832,3.75600353717187,11.0627314811474,2.52105828951429e-11,2.11014829777247e-09,"scaffold_20",379,"TBAA_SCHCO","A0A0N4ZTL2","Tubulin/FtsZ family, GTPase domain","Y",2080048,"A",-0.276802087,"A","A","A"
"225","g4968",2.61179703180731,7.1869063129494,11.0530445257353,2.55477777056781e-11,2.12886792979448e-09,"scaffold_176",2383,"ANKL2_MOUSE","A0A2J7PXD2","Caulimovirus viroplasmin","Y",803147,"A",-0.044774936,"A","A","A"
"226","g3557",4.59781078164979,3.90763595663954,11.0463084466439,2.58722145994347e-11,2.14636350232213e-09,"scaffold_10",752,NA,NA,NA,"N",2776264,"A",-0.506933192,"A","A","A"
"227","g8766",7.10918739485489,2.38515621772183,11.0435991796589,2.60619820976414e-11,2.15258194867259e-09,"scaffold_194",509,NA,NA,"Hsp20/alpha crystallin family","Y",708625,"A",0.044440522,"A","A","A"
"228","g3370",6.70724029976454,1.01190714738437,10.9935433454004,2.85945667996472e-11,2.35140146020432e-09,"scaffold_84",462,NA,NA,NA,"N",1218258,"A",0.187609239,"A","A","A"
"229","g17363",6.54878059690987,-2.55752945032808,10.9851483805143,2.90401758910576e-11,2.37761684620715e-09,"scaffold_183",1617,NA,NA,NA,"N",777222,"A",-0.200884204,"A","A","A"
